Season,Links
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400872394
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400841778
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400818728
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400820686
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400827727
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400853326
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400818729
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400816972
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400809411
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400825569
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400841779
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400827761
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400841780
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400841781
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400841777
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400841082
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400839286
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400839365
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400839397
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400839323
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400841193
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400839290
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400839265
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400839406
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400839389
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400839372
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400839330
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400839270
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400839312
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400839383
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400839360
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400866953
2016,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400870733
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400946427
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400947025
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400947266
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914921
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914922
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914923
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400910794
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400926704
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400926707
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914924
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914925
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914926
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914927
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914928
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914929
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914930
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914931
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914932
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914933
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914934
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914935
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914936
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914937
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914938
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914939
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914940
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914941
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914942
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914943
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914944
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914945
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914946
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914947
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400914948
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400945803
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400946218
2017,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400946284
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986331
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986342
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986358
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986375
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401000132
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986391
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986096
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986397
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986403
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986408
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986422
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986432
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986464
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986465
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986479
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986481
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986489
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986496
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986511
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986516
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986525
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986531
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986537
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986543
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986548
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986556
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986562
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986569
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986577
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986584
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/400986589
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401020032
2018,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401020036
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401123410
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082602
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082603
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082604
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082605
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401096928
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401096935
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082606
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082396
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082597
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082607
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082608
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082609
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082610
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082503
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082574
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082589
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082434
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082460
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082349
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082540
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082525
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082438
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082507
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082464
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082488
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082356
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082544
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082388
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082578
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082416
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401082563
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401120734
2019,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401120737
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401175202
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166026
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166065
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166074
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166085
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401170147
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401183492
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401168619
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166106
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166112
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166127
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401169910
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166144
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166148
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166158
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166165
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166170
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166174
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166182
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166187
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166193
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166204
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166209
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166217
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166225
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166233
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166242
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166247
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166256
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166261
2020,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401166264
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401310911
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401310882
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401259032
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263459
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263460
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401255012
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401268090
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401269392
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401269680
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263330
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263335
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263342
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263348
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263430
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263393
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263397
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263415
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263411
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263313
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401276828
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263367
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263386
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263353
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263359
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263364
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263372
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263378
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263433
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401263324
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401296413
2021,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401296353
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401408594
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401408617
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401372172
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401372173
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401372007
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401369810
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401376724
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401376728
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401369894
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401372004
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364349
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364354
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401372174
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401372176
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364360
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364364
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364372
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364379
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364389
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364394
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364402
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364411
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364418
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364424
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364429
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364437
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364443
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364451
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364457
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364463
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364469
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401364480
2022,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401403403
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401526873
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401526913
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401526916
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401526930
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401483420
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401483421
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401483422
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401483423
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401486720
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401486724
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401479676
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401483424
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484837
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484844
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401483425
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401483427
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484871
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484877
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484885
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484892
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484898
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401523790
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484914
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484918
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484930
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484936
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484941
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484948
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484953
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484962
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484967
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484977
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484985
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401484990
2023,https://www.espn.com/mens-college-basketball/boxscore/_/gameId/401514414
